AÑO;TRIMESTRE;ID Nacionalidad;;RESIDENCIA;;Motivo Principal (*);;Frontera (*);;Total Noches;Dias Turista;GPDI;GTI;DIVISAS;FACTOR EXPANSION
2018;2;9988;España;11;España;4;Visita Familiares/Amigos;1;Aeropuertos;30,7220267;144449,2807;32,72861844;1005,48949;4727625,393;4701,814828
2018;2;9988;España;11;España;4;Visita Familiares/Amigos;2;Frontera;25,29587324;2311,410436;17,72895974;448,4695182;40978,90256;91,37500073
2018;2;9988;España;11;España;5;Salud;1;Aeropuertos;42,43718838;2492,30117;30,43293481;1291,488188;75848,03904;58,72917752
2018;2;9988;España;11;España;5;Salud;2;Frontera;0;0;0;0;0;0
2018;2;9988;España;11;España;6;Estudios;1;Aeropuertos;144,8444132;27765,80313;22,58015195;3270,608858;626956,0536;191,6939875
2018;2;9988;España;11;España;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;España;11;España;7;Otro;1;Aeropuertos;14,63846717;2795,726425;47,01795816;688,2708372;131449,3481;190,9849161
2018;2;9988;España;11;España;7;Otro;2;Frontera;0;0;0;0;0;0
2018;2;9988;Francia;12;Francia;1;Vacaciones;1;Aeropuertos;33,64282991;143870,5479;43,34826496;1458,358305;6236538,629;4276,410405
2018;2;9988;Francia;12;Francia;1;Vacaciones;2;Frontera;28,47906903;138754,3072;23,94360307;681,8915246;3322278,055;4872,150386
2018;2;9988;Francia;12;Francia;2;Negocios/Profesionales;1;Aeropuertos;23,45747987;37652,51331;57,27380695;1343,499174;2156502,779;1605,138895
2018;2;9988;Francia;12;Francia;2;Negocios/Profesionales;2;Frontera;13,12659882;624,9651612;40,37198756;529,9468841;25231,08571;47,61059356
2018;2;9988;Francia;12;Francia;3;Congresos/Seminarios;1;Aeropuertos;12;437,384913;154,2656953;1851,188343;67473,48771;36,44874275
2018;2;9988;Francia;12;Francia;4;Visita Familiares/Amigos;1;Aeropuertos;36,6698613;76157,32403;28,03537472;1028,053303;2135099,117;2076,836981
2018;2;9988;Francia;12;Francia;4;Visita Familiares/Amigos;2;Frontera;28,97222088;7816,51241;17,514038;507,4205774;136898,6953;269,7933459
2018;2;9988;Francia;12;Francia;6;Estudios;1;Aeropuertos;170,7142857;74488,33333;27,09269221;4625,109599;2018089,488;436,3333333
2018;2;9988;Francia;12;Francia;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Francia;12;Francia;7;Otro;1;Aeropuertos;92,42857143;13443,22222;23,74360404;2194,587402;319190,5455;145,4444444
2018;2;9988;Francia;12;Francia;7;Otro;2;Frontera;0;0;0;0;0;0
2018;2;9988;Inglaterra;13;Inglaterra;1;Vacaciones;1;Aeropuertos;13,50803577;40976,31479;90,14616029;1217,697558;3693857,442;3033,476923
2018;2;9988;Inglaterra;13;Inglaterra;1;Vacaciones;2;Frontera;13,56807285;37360,51453;42,55698979;577,4163376;1589951,035;2753,560874
2018;2;9988;Inglaterra;13;Inglaterra;2;Negocios/Profesionales;1;Aeropuertos;17,96771411;34325,46506;99,152301;1781,540198;3403448,844;1910,396885
2018;2;9988;Inglaterra;13;Inglaterra;2;Negocios/Profesionales;2;Frontera;11,83841444;318,5452494;64,87598417;768,0287877;20665,93656;26,90776295
2018;2;9988;Inglaterra;13;Inglaterra;3;Congresos/Seminarios;1;Aeropuertos;7,5;281,7027864;147,3592278;1105,194209;41511,50507;37,56037152
2018;2;9988;Inglaterra;13;Inglaterra;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Inglaterra;13;Inglaterra;4;Visita Familiares/Amigos;1;Aeropuertos;37,67823117;58586,2107;31,85094952;1200,087439;1866026,44;1554,908733
2018;2;9988;Inglaterra;13;Inglaterra;4;Visita Familiares/Amigos;2;Frontera;22,54322663;3437,330631;18,89802407;426,0224395;64958,75701;152,4773134
2018;2;9988;Inglaterra;13;Inglaterra;6;Estudios;1;Aeropuertos;126,4227565;20179,87693;28,78027352;3638,481512;580782,3776;159,6221874
2018;2;9988;Inglaterra;13;Inglaterra;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Inglaterra;13;Inglaterra;7;Otro;1;Aeropuertos;1;18,78018576;179,7866287;179,7866287;3376,426285;18,78018576
2018;2;9988;Inglaterra;13;Inglaterra;7;Otro;2;Frontera;0;0;0;0;0;0
2018;2;9988;italia;14;italia;1;Vacaciones;1;Aeropuertos;20,23114985;41501,32732;62,45074132;1263,450306;2591788,657;2051,357813
2018;2;9988;italia;14;italia;1;Vacaciones;2;Frontera;19,7936921;22191,64139;27,4207136;542,7571621;608510,6428;1121,147145
2018;2;9988;italia;14;italia;2;Negocios/Profesionales;1;Aeropuertos;20,58593955;48512,52306;79,75190583;1641,767913;3868966,171;2356,585326
2018;2;9988;italia;14;italia;2;Negocios/Profesionales;2;Frontera;16,41146898;179,8013642;40,29669408;661,327945;7245,40057;10,95583609
2018;2;9988;italia;14;italia;4;Visita Familiares/Amigos;1;Aeropuertos;43,6585191;68182,16027;35,29673931;1541,003368;2406607,937;1561,714911
2018;2;9988;italia;14;italia;4;Visita Familiares/Amigos;2;Frontera;33,81483994;2099,328978;19,94777003;674,5306507;41876,93168;62,08306714
2018;2;9988;italia;14;italia;6;Estudios;1;Aeropuertos;102,5;4349,343972;39,01744982;3999,288606;169700,3101;42,43262411
2018;2;9988;italia;14;italia;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;italia;14;italia;7;Otro;1;Aeropuertos;37,33625677;11131,29529;23,73293541;886,0989706;264178,3121;298,1363492
2018;2;9988;italia;14;italia;7;Otro;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto Europa;14;Resto Europa;1;Vacaciones;1;Aeropuertos;23,98323995;140195,8327;61,76644692;1481,359517;8659398,457;5845,575201
2018;2;9988;Resto Europa;14;Resto Europa;1;Vacaciones;2;Frontera;22,13893888;127859,1694;31,28927431;692,7113316;4000620,625;5775,307033
2018;2;9988;Resto Europa;14;Resto Europa;2;Negocios/Profesionales;1;Aeropuertos;16,62773299;66135,56741;102,7250777;1708,085164;6793781,301;3977,425391
2018;2;9988;Resto Europa;14;Resto Europa;2;Negocios/Profesionales;2;Frontera;16,87444732;952,3301764;49,66170329;838,013796;47294,33865;56,43622919
2018;2;9988;Resto Europa;14;Resto Europa;3;Congresos/Seminarios;1;Aeropuertos;6,693603865;416,9378372;215,2799279;1440,998558;89758,34753;62,28899194
2018;2;9988;Resto Europa;14;Resto Europa;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto Europa;14;Resto Europa;4;Visita Familiares/Amigos;1;Aeropuertos;47,12444128;193808,2575;32,45412538;1529,382526;6289877,488;4112,690829
2018;2;9988;Resto Europa;14;Resto Europa;4;Visita Familiares/Amigos;2;Frontera;35,41439665;11325,71096;19,18604755;679,462298;217295,629;319,8052778
2018;2;9988;Resto Europa;14;Resto Europa;5;Salud;1;Aeropuertos;32;2337,362702;15,04960349;481,5873118;35176,38188;73,04258443
2018;2;9988;Resto Europa;14;Resto Europa;6;Estudios;1;Aeropuertos;101,4335909;38733,43337;38,2980972;3884,713525;1483416,796;381,860023
2018;2;9988;Resto Europa;14;Resto Europa;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto Europa;14;Resto Europa;7;Otro;1;Aeropuertos;24,14569878;7363,29632;79,74130355;1925,409496;587158,8469;304,9527117
2018;2;9988;Resto Europa;14;Resto Europa;7;Otro;2;Frontera;0;0;0;0;0;0
2018;2;9988;Australia;15;Australia;1;Vacaciones;1;Aeropuertos;11,55557764;80157,04903;88,26794432;1019,987084;7075297,94;6936,654446
2018;2;9988;Australia;15;Australia;1;Vacaciones;2;Frontera;10,37149258;11101,66296;58,78817036;609,721073;652646,4533;1070,401668
2018;2;9988;Australia;15;Australia;2;Negocios/Profesionales;1;Aeropuertos;9,177715205;7531,367631;161,371014;1481,017209;1215344,431;820,6146587
2018;2;9988;Australia;15;Australia;2;Negocios/Profesionales;2;Frontera;11,27962798;1065,32935;78,16594229;881,6827494;83272,47253;94,44720631
2018;2;9988;Australia;15;Australia;3;Congresos/Seminarios;1;Aeropuertos;3;94,30360531;609,8229761;1829,468928;57508,50525;31,4345351
2018;2;9988;Australia;15;Australia;4;Visita Familiares/Amigos;1;Aeropuertos;31,49283176;112628,5923;34,84858807;1097,480721;3924947,42;3576,324708
2018;2;9988;Australia;15;Australia;4;Visita Familiares/Amigos;2;Frontera;26,10069913;3286,85082;24,53778399;640,4533171;80652,03542;125,9296084
2018;2;9988;Australia;15;Australia;5;Salud;1;Aeropuertos;30;526,4185111;90,23175266;2706,95258;47499,66488;17,5472837
2018;2;9988;Australia;15;Australia;5;Salud;2;Frontera;0;0;0;0;0;0
2018;2;9988;Australia;15;Australia;7;Otro;1;Aeropuertos;6,182513888;12895,04492;88,39583422;546,5084728;1139868,253;2085,728419
2018;2;9988;Australia;15;Australia;7;Otro;2;Frontera;0;0;0;0;0;0
2018;2;9988;China;16;China;1;Vacaciones;1;Aeropuertos;10,83143953;29043,29151;135,2537879;1464,993224;3928215,19;2681,387958
2018;2;9988;China;16;China;1;Vacaciones;2;Frontera;15,01713798;6053,282602;68,46427633;1028,137484;414433,6127;403,0916284
2018;2;9988;China;16;China;2;Negocios/Profesionales;1;Aeropuertos;17,9701626;68301,63247;94,39577488;1696,307423;6447385,522;3800,835529
2018;2;9988;China;16;China;2;Negocios/Profesionales;2;Frontera;20,7165852;736,8248904;54,77863345;1134,826227;40362,26059;35,56690851
2018;2;9988;China;16;China;4;Visita Familiares/Amigos;1;Aeropuertos;23,54104534;7933,278161;103,0631535;2426,214369;817628,6648;336,9977011
2018;2;9988;China;16;China;4;Visita Familiares/Amigos;2;Frontera;29,00936743;1375,698023;53,98454082;1566,057381;74266,42611;47,42254469
2018;2;9988;China;16;China;6;Estudios;1;Aeropuertos;264;33236,68966;22,4591768;5929,222675;746468,6892;125,8965517
2018;2;9988;China;16;China;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;China;16;China;7;Otro;1;Aeropuertos;51,6614312;5366,351251;35,27364734;1822,287105;189290,7815;103,8753888
2018;2;9988;China;16;China;7;Otro;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto Asia;17;Resto Asia;1;Vacaciones;1;Aeropuertos;14,27201141;37379,19235;87,69095952;1251,526375;3277817,243;2619,055665
2018;2;9988;Resto Asia;17;Resto Asia;1;Vacaciones;2;Frontera;14,35692803;31863,70632;48,12186775;690,8821918;1533341,062;2219,395839
2018;2;9988;Resto Asia;17;Resto Asia;2;Negocios/Profesionales;1;Aeropuertos;23,25176294;68468,52971;84,85816331;1973,101896;5810113,675;2944,659719
2018;2;9988;Resto Asia;17;Resto Asia;2;Negocios/Profesionales;2;Frontera;24,39688818;4777,61932;48,31485206;1178,732043;230829,9706;195,8290453
2018;2;9988;Resto Asia;17;Resto Asia;3;Congresos/Seminarios;1;Aeropuertos;3,333333333;196,7401961;240,414172;801,3805733;47299,13133;59,02205882
2018;2;9988;Resto Asia;17;Resto Asia;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto Asia;17;Resto Asia;4;Visita Familiares/Amigos;1;Aeropuertos;26,13788242;11157,79299;60,31986544;1576,633551;673036,5718;426,8820561
2018;2;9988;Resto Asia;17;Resto Asia;4;Visita Familiares/Amigos;2;Frontera;23,81055607;6217,064617;40,76058189;970,5321204;253411,1714;261,1053937
2018;2;9988;Resto Asia;17;Resto Asia;6;Estudios;1;Aeropuertos;134;5272,637255;19,43412674;2604,172983;102469,1007;39,34803922
2018;2;9988;Resto Asia;17;Resto Asia;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto Asia;17;Resto Asia;7;Otro;1;Aeropuertos;3,6;708,2647059;103,3362915;372,0106495;73189,44813;196,7401961
2018;2;9988;Resto Asia;17;Resto Asia;7;Otro;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto Mundo;18;Resto Mundo;1;Vacaciones;1;Aeropuertos;10,9212293;22795,71126;101,3361311;1106,715125;2310029,186;2087,284374
2018;2;9988;Resto Mundo;18;Resto Mundo;1;Vacaciones;2;Frontera;9,855919428;11428,71668;68,19867979;672,1606932;779423,3894;1159,578948
2018;2;9988;Resto Mundo;18;Resto Mundo;2;Negocios/Profesionales;1;Aeropuertos;9,260657174;9000,106185;129,4134705;1198,453784;1164734,976;971,8647409
2018;2;9988;Resto Mundo;18;Resto Mundo;2;Negocios/Profesionales;2;Frontera;15,0177838;1536,556411;64,77582569;972,7893454;99531,71027;102,3157899
2018;2;9988;Resto Mundo;18;Resto Mundo;3;Congresos/Seminarios;1;Aeropuertos;5,333333333;462,1423221;166,3972307;887,4518973;76899,2026;86,65168539
2018;2;9988;Resto Mundo;18;Resto Mundo;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto Mundo;18;Resto Mundo;4;Visita Familiares/Amigos;1;Aeropuertos;25,40571809;35696,84473;33,40263301;848,6178777;1192368,604;1405,071276
2018;2;9988;Resto Mundo;18;Resto Mundo;4;Visita Familiares/Amigos;2;Frontera;38,94429596;5312,82187;18,46839347;719,2385812;98119,28474;136,4210532
2018;2;9988;Resto Mundo;18;Resto Mundo;6;Estudios;1;Aeropuertos;30;3899,325843;62,89098382;1886,729515;245232,4385;129,9775281
2018;2;9988;Resto Mundo;18;Resto Mundo;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto Mundo;18;Resto Mundo;7;Otro;1;Aeropuertos;1,856665571;469,5041053;460,5978781;855,1762222;216252,5947;252,8748918
2018;2;9988;Resto Mundo;18;Resto Mundo;7;Otro;2;Frontera;0;0;0;0;0;0
2018;3;9988;Argentina;1;Argentina;1;Vacaciones;1;Aeropuertos;6,170841767;334119,7883;103,0413978;635,8521612;34428170,01;54144,92883
2018;3;9988;Argentina;1;Argentina;1;Vacaciones;2;Frontera;4,556291156;836586,1718;51,26722952;233,5884244;42889455,28;183611,2187
2018;3;9988;Argentina;1;Argentina;2;Negocios/Profesionales;1;Aeropuertos;5,133872325;65605,95989;151,7460688;779,0449432;9955446,505;12779,04002
2018;3;9988;Argentina;1;Argentina;2;Negocios/Profesionales;2;Frontera;5,785758115;28348,07272;52,34708684;302,8675825;1483939,024;4899,629772
2018;3;9988;Argentina;1;Argentina;3;Congresos/Seminarios;1;Aeropuertos;5,424730645;10257,46431;79,66013169;432,1347576;817110,9574;1890,870713
2018;3;9988;Argentina;1;Argentina;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Argentina;1;Argentina;4;Visita Familiares/Amigos;1;Aeropuertos;9,072669947;201820,6962;39,35121193;357,0205578;7941888,989;22244,90667
2018;3;9988;Argentina;1;Argentina;4;Visita Familiares/Amigos;2;Frontera;7,262033371;479164,3821;18,33431751;133,1444256;8785151,921;65982,12341
2018;3;9988;Argentina;1;Argentina;5;Salud;1;Aeropuertos;90;4976,256324;5,886288889;529,766;29291,68231;55,29173693
2018;3;9988;Argentina;1;Argentina;5;Salud;2;Frontera;0;0;;0;0;0
2018;3;9988;Argentina;1;Argentina;6;Estudios;1;Aeropuertos;19,41716588;19017,60493;42,02978351;816,0992783;799305,8178;979,4222824
2018;3;9988;Argentina;1;Argentina;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Argentina;1;Argentina;7;Otro;1;Aeropuertos;2,076281766;22789,58624;112,4966127;233,5746656;2563751,256;10976,15295
2018;3;9988;Argentina;1;Argentina;7;Otro;2;Frontera;2,350995292;92851,3113;43,1841143;101,5256494;4009701,64;39494,46926
2018;3;9988;Bolivia;2;Bolivia;1;Vacaciones;1;Aeropuertos;7,499116917;12724,9577;89,95585071;674,5894419;1144684,395;1696,860822
2018;3;9988;Bolivia;2;Bolivia;1;Vacaciones;2;Frontera;5,94445753;207433,6819;53,26784735;316,6484563;11049545,7;34895,30892
2018;3;9988;Bolivia;2;Bolivia;2;Negocios/Profesionales;1;Aeropuertos;12,60372231;7939,990154;130,0993977;1639,736682;1032987,937;629,9718415
2018;3;9988;Bolivia;2;Bolivia;2;Negocios/Profesionales;2;Frontera;11,32065975;210320,1313;50,92461731;576,5002654;10710472,2;18578,43412
2018;3;9988;Bolivia;2;Bolivia;3;Congresos/Seminarios;1;Aeropuertos;14;517,6626506;160,3541807;2244,958529;83009,37019;36,97590361
2018;3;9988;Bolivia;2;Bolivia;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Bolivia;2;Bolivia;4;Visita Familiares/Amigos;1;Aeropuertos;20,19160696;40818,80472;30,58120585;617,4836889;1248288,27;2021,572864
2018;3;9988;Bolivia;2;Bolivia;4;Visita Familiares/Amigos;2;Frontera;13,13657933;450262,4215;21,78431962;286,1714428;9808660,501;34275,4693
2018;3;9988;Bolivia;2;Bolivia;5;Salud;1;Aeropuertos;8,871635582;14126,86579;212,8890991;1888,674507;3007455,731;1592,363173
2018;3;9988;Bolivia;2;Bolivia;5;Salud;2;Frontera;0;0;0;0;0;0
2018;3;9988;Bolivia;2;Bolivia;6;Estudios;1;Aeropuertos;38,71428571;6680,313253;39,33866546;1522,968334;262794,6082;172,5542169
2018;3;9988;Bolivia;2;Bolivia;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Bolivia;2;Bolivia;7;Otro;1;Aeropuertos;3,926449251;676,7593252;164,5668887;646,1635369;111372,1765;172,3591168
2018;3;9988;Bolivia;2;Bolivia;7;Otro;2;Frontera;2,254790524;65424,86099;57,68300158;130,0630854;3773902,36;29015,93753
2018;3;9988;Perú;3;Perú;1;Vacaciones;1;Aeropuertos;10,76603017;99437,60733;56,40769505;607,2869468;5609046,231;9236,237104
2018;3;9988;Perú;3;Perú;1;Vacaciones;2;Frontera;8,922720617;200979,4289;26,622713;237,5470302;5350617,654;22524,45611
2018;3;9988;Perú;3;Perú;2;Negocios/Profesionales;1;Aeropuertos;19,68076802;127393,8365;53,14122208;1045,860064;6769864,156;6473,011438
2018;3;9988;Perú;3;Perú;2;Negocios/Profesionales;2;Frontera;15,39371849;99700,8401;30,47518467;469,1264138;3038401,514;6476,722317
2018;3;9988;Perú;3;Perú;3;Congresos/Seminarios;1;Aeropuertos;6,581511578;4345,950851;105,574525;694,8399588;458821,6969;660,3271603
2018;3;9988;Perú;3;Perú;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Perú;3;Perú;4;Visita Familiares/Amigos;1;Aeropuertos;25,91314317;283941,165;18,4286769;477,5449429;5232659,987;10957,41891
2018;3;9988;Perú;3;Perú;4;Visita Familiares/Amigos;2;Frontera;18,34485089;563192,4897;9,678372654;177,5483032;5450786,791;30700,30348
2018;3;9988;Perú;3;Perú;5;Salud;1;Aeropuertos;5,333333333;642,6554149;183,6222295;979,3185572;118005,8201;120,4978903
2018;3;9988;Perú;3;Perú;5;Salud;2;Frontera;0;0;0;0;0;0
2018;3;9988;Perú;3;Perú;6;Estudios;1;Aeropuertos;14,52941176;9920,992968;54,07536177;785,6831975;536481,2839;682,8213783
2018;3;9988;Perú;3;Perú;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Perú;3;Perú;7;Otro;1;Aeropuertos;2,227272727;1968,132208;78,57647966;175,0112501;154648,9004;883,6511955
2018;3;9988;Perú;3;Perú;7;Otro;2;Frontera;2,280496948;12016,78152;34,41144623;78,47519812;413514,8313;5269,369702
2018;3;9988;Brasil;4;Brasil;1;Vacaciones;1;Aeropuertos;7,135399719;1183458,911;116,6167704;832,107271;138011156,2;165857,4093
2018;3;9988;Brasil;4;Brasil;1;Vacaciones;2;Frontera;5,490455653;72933,88087;62,53278477;343,3334816;4560758,675;13283,75739
2018;3;9988;Brasil;4;Brasil;2;Negocios/Profesionales;1;Aeropuertos;7,044181563;102439,2996;147,8373812;1041,393355;15144357,79;14542,3991
2018;3;9988;Brasil;4;Brasil;2;Negocios/Profesionales;2;Frontera;5,355974953;7307,037635;86,82248783;465,0190702;634415,1862;1364,277783
2018;3;9988;Brasil;4;Brasil;3;Congresos/Seminarios;1;Aeropuertos;7,921834524;4864,346963;78,06927206;618,4518547;379756,0264;614,0429907
2018;3;9988;Brasil;4;Brasil;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Brasil;4;Brasil;4;Visita Familiares/Amigos;1;Aeropuertos;11,68243405;89914,13304;43,46844465;507,8172379;3908427,515;7696,523914
2018;3;9988;Brasil;4;Brasil;4;Visita Familiares/Amigos;2;Frontera;9,377235047;5386,590877;17,14706566;160,792065;92364,22745;574,4327459
2018;3;9988;Brasil;4;Brasil;6;Estudios;1;Aeropuertos;27,41666667;24008,775;32,77581463;898,6035843;786907,1588;875,7
2018;3;9988;Brasil;4;Brasil;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Brasil;4;Brasil;7;Otro;1;Aeropuertos;4,700648845;7343,832474;135,8033528;638,3638735;997317,0723;1562,301868
2018;3;9988;Brasil;4;Brasil;7;Otro;2;Frontera;3,90189415;11487,05096;61,95528553;241,7429662;711683,5221;2943,967857
2018;3;9988;EE.UU.;5;EE.UU.;1;Vacaciones;1;Aeropuertos;10,09512061;158724,9907;112,9332209;1140,074486;17925324,43;15722,94149
2018;3;9988;EE.UU.;5;EE.UU.;1;Vacaciones;2;Frontera;12,49221234;27308,41956;37,84158285;472,7250884;1033393,821;2186,035493
2018;3;9988;EE.UU.;5;EE.UU.;2;Negocios/Profesionales;1;Aeropuertos;10,89086218;104327,4397;133,3893846;1452,725404;13916172,98;9579,355423
2018;3;9988;EE.UU.;5;EE.UU.;2;Negocios/Profesionales;2;Frontera;16,46771549;999,9724999;36,38279264;599,1414781;36381,79211;60,72320719
2018;3;9988;EE.UU.;5;EE.UU.;3;Congresos/Seminarios;1;Aeropuertos;6,195765463;1542,172293;151,8778799;940,999723;234221,8583;248,9074678
2018;3;9988;EE.UU.;5;EE.UU.;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;3;9988;EE.UU.;5;EE.UU.;4;Visita Familiares/Amigos;1;Aeropuertos;17,4671599;262470,4495;43,82003653;765,4115847;11501464,68;15026,50981
2018;3;9988;EE.UU.;5;EE.UU.;4;Visita Familiares/Amigos;2;Frontera;19,03449542;1733,753467;16,85284739;320,7854465;29218,6826;91,0848136
2018;3;9988;EE.UU.;5;EE.UU.;5;Salud;1;Aeropuertos;9,986145393;599,8663472;204,5728866;2042,894589;122716,3902;60,06985915
2018;3;9988;EE.UU.;5;EE.UU.;5;Salud;2;Frontera;0;0;0;0;0;0
2018;3;9988;EE.UU.;5;EE.UU.;6;Estudios;1;Aeropuertos;57,22006758;90568,29852;22,91814389;1311,377742;2075657,297;1582,806563
2018;3;9988;EE.UU.;5;EE.UU.;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;3;9988;EE.UU.;5;EE.UU.;7;Otro;1;Aeropuertos;15,25312502;29273,45693;50,20849341;765,836427;1469776,169;1919,17767
2018;3;9988;EE.UU.;5;EE.UU.;7;Otro;2;Frontera;20,22988087;9827,386151;15,89823276;321,6193549;156238,0725;485,785666
2018;3;9988;México;6;México;1;Vacaciones;1;Aeropuertos;11,6546426;42124,18954;85,55054303;997,061003;3603747,29;3614,369913
2018;3;9988;México;6;México;1;Vacaciones;2;Frontera;16,67695301;17420,26862;25,95259672;432,810236;452101,2063;1044,571428
2018;3;9988;México;6;México;2;Negocios/Profesionales;1;Aeropuertos;10,75835115;40335,31106;153,8063688;1654,702926;6203827,729;3749,20938
2018;3;9988;México;6;México;2;Negocios/Profesionales;2;Frontera;15,28883809;443,6189774;45,20352658;691,1093988;20053,14224;29,01587255
2018;3;9988;México;6;México;3;Congresos/Seminarios;1;Aeropuertos;7;2141,060976;116,034541;812,2417868;248437,0275;305,8658537
2018;3;9988;México;6;México;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;3;9988;México;6;México;4;Visita Familiares/Amigos;1;Aeropuertos;16,64086316;45193,73509;33,99736749;565,7455402;1536468,02;2715,82878
2018;3;9988;México;6;México;4;Visita Familiares/Amigos;2;Frontera;23,18374081;1009,044734;13,51761882;313,3889711;13639,88209;43,52381018
2018;3;9988;México;6;México;6;Estudios;1;Aeropuertos;75,85125147;77164,47223;24,33371841;1845,742994;1877698,538;1017,313106
2018;3;9988;México;6;México;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;3;9988;México;6;México;7;Otro;1;Aeropuertos;4,818181818;1157,920732;78,9867018;380,5722905;91460,33954;240,3231707
2018;3;9988;México;6;México;7;Otro;2;Frontera;6,921564604;1606,681919;22,76549092;157,5728161;36576,90264;232,1269845
2018;3;9988;Canadá;7;Canadá;1;Vacaciones;1;Aeropuertos;10,54934487;27711,21885;93,26316792;983,8653219;2584436,057;2626,818935
2018;3;9988;Canadá;7;Canadá;1;Vacaciones;2;Frontera;14,36408739;8229,643874;32,50177509;466,8583379;267478,0343;572,9318994
2018;3;9988;Canadá;7;Canadá;2;Negocios/Profesionales;1;Aeropuertos;14,87214296;33370,37731;138,9979969;2067,198082;4638415,603;2243,817679
2018;3;9988;Canadá;7;Canadá;2;Negocios/Profesionales;2;Frontera;17,34176059;275,9902133;49,17831862;852,8386277;13572,73465;15,91477474
2018;3;9988;Canadá;7;Canadá;3;Congresos/Seminarios;1;Aeropuertos;3;89,48060549;251,4366667;754,31;22498,70518;29,8268685
2018;3;9988;Canadá;7;Canadá;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Canadá;7;Canadá;4;Visita Familiares/Amigos;1;Aeropuertos;25,75102433;76901,63865;33,22530596;855,5856622;2555080,473;2986,352607
2018;3;9988;Canadá;7;Canadá;4;Visita Familiares/Amigos;2;Frontera;29,26938224;698,723459;12,19953985;357,0729949;8524,104681;23,87216284
2018;3;9988;Canadá;7;Canadá;6;Estudios;1;Aeropuertos;20,55555556;2430,880829;44,40571583;912,7841588;107945,0033;118,2590674
2018;3;9988;Canadá;7;Canadá;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Canadá;7;Canadá;7;Otro;1;Aeropuertos;6,419047811;635,957059;38,81528938;249,1571984;24684,85728;99,07342611
2018;3;9988;Canadá;7;Canadá;7;Otro;2;Frontera;1,325405988;168,7483048;75,7066999;100,3421134;12775,37727;127,3182001
2018;3;9988;Colombia;8;Colombia;1;Vacaciones;1;Aeropuertos;18,98973794;123890,7664;49,84836517;946,6073911;6175752,164;6524,09037
2018;3;9988;Colombia;8;Colombia;1;Vacaciones;2;Frontera;23,01200253;79587,04517;25,33250858;582,9517516;2016139,505;3458,501496
2018;3;9988;Colombia;8;Colombia;2;Negocios/Profesionales;1;Aeropuertos;11,75177151;38774,08118;86,79691543;1020,017518;3365470,645;3299,42436
2018;3;9988;Colombia;8;Colombia;2;Negocios/Profesionales;2;Frontera;14,80989989;3221,387515;42,14945381;624,2291915;135779,7243;217,5158197
2018;3;9988;Colombia;8;Colombia;3;Congresos/Seminarios;1;Aeropuertos;5;2159,381443;111,0964394;555,4821972;239899,5897;431,8762887
2018;3;9988;Colombia;8;Colombia;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;3;9988;Colombia;8;Colombia;4;Visita Familiares/Amigos;1;Aeropuertos;44,82624389;277136,595;17,11328849;767,1244438;4742718,502;6182,463015
2018;3;9988;Colombia;8;Colombia;4;Visita Familiares/Amigos;2;Frontera;49,88399639;70528,62864;8,286922688;413,3848214;584465,2928;1413,852813
2018;3;9988;Colombia;8;Colombia;6;Estudios;1;Aeropuertos;103,5;134097,5876;19,67105783;2035,954485;2637841,401;1295,628866
2018;3;9988;Colombia;8;Colombia;6;Estudios;2;Frontera;0;0;0;0;0;0
